Transcript	Gene	sw480-1	sw480-2	sw480-3	sw480_APC_1	sw480_APC_2	sw480_APC_3	sw480_CONTROL_1	sw480_CONTROL_2	sw480_CONTROL_3
NM_001161562	TNIK	4.606161594	5.808356285	5.936617851	3.12813139	3.149181366	3.568163872	6.034009933	6.568693638	6.419440269
NM_001161563	TNIK	4.581743717	5.761680603	5.858384609	3.115968943	3.152307987	3.547602415	5.948536396	6.450018406	6.367334843
NM_001161564	TNIK	4.592719555	5.786298275	5.874938011	3.129282475	3.165776968	3.562760353	5.973952293	6.467980862	6.370102406
NM_001161565	TNIK	4.653513432	5.851933479	5.941578388	3.164778471	3.201687098	3.603173494	6.041716099	6.531643391	6.458837032
NM_001161566	TNIK	4.664973736	5.877330303	5.958753586	3.178513527	3.215582132	3.618810654	6.067936897	6.550242901	6.462045193
NM_015028	TNIK	4.52642107	5.697310925	5.839523315	3.068327427	3.088974714	3.499947071	5.918651104	6.470964432	6.328235149
NR_030295	MIR569	0	0	0	0	0	0	0	0	0
NR_027767	TNIK	1.796371341	1.660110235	1.707431316	0.88324362	1.012075663	0.751517594	2.461677313	2.219115973	2.491339922
NM_001130081	PLD1	1.144195318	1.293286443	1.160048127	1.382340431	1.151756167	1.122716784	1.013143778	0.875434339	1.021779299
NM_002662	PLD1	1.130563974	1.284775853	1.138098717	1.35618484	1.146828771	1.10147357	1.009751201	0.867816567	1.002446055
NM_001164436	TMEM212	0.385243684	0.536770999	0.379731774	0.227300912	0.432163298	0.410245568	0.32848537	0.315222472	0.437852502
NM_022763	FNDC3B	5.145030022	5.442686081	5.098573208	7.003292561	6.932068825	7.239237785	5.278775692	5.049087524	5.160060883
NM_001135095	FNDC3B	5.185221195	5.499927998	5.145335674	7.056414604	6.990335464	7.307962418	5.327445507	5.094423771	5.2077384
NM_198407	GHSR	0	0	0	0	0	0	0	0	0
NM_004122	GHSR	0	0	0	0	0	0	0	0	0
NM_001190942	TNFSF10	0.347935885	0.586008668	0.316576391	3.210924625	3.180665255	3.078137398	1.000617027	0.358358175	0.557685852
NM_003810	TNFSF10	0.371041179	0.64007318	0.341350287	3.28381753	3.14774704	3.108287811	0.924789369	0.358801603	0.562280655
NR_033994	TNFSF10	0.354101479	0.604138374	0.349035144	3.258257627	3.19201231	3.178264856	0.945609272	0.366879374	0.574939311
NM_001190943	TNFSF10	0.217284381	0.144165963	0.107087776	0.569785833	0.380856067	0.462771773	0.285033345	0.04040708	0.068599083
NM_001146276	NCEH1	7.870595455	7.955654621	8.044910431	12.78200245	13.71708393	12.48266506	9.461801529	8.357157707	8.992059708
NM_001146277	NCEH1	7.775118828	7.850376129	7.830723763	12.46183491	13.43438816	12.16120815	9.303797722	8.1717062	8.871089935
NM_001146278	NCEH1	7.766160488	7.930370331	7.971563339	12.71267986	13.59584904	12.36093616	9.477779388	8.360147476	9.022705078
NM_020792	NCEH1	7.914617062	7.977743149	8.089906693	12.80920982	13.78196526	12.52850437	9.492569923	8.37877655	9.04235363
NM_001258315	ECT2	45.00179291	46.53693771	47.00275421	44.43512726	46.52470779	47.19570541	46.32315445	43.90187836	46.07325363
NM_001258316	ECT2	42.98202515	44.3591156	44.67935562	42.12685013	44.25799561	44.79093933	44.09968948	41.80635452	43.91788483
NM_018098	ECT2	45.71901321	47.37298584	47.79325867	44.98170471	47.17362976	47.90512848	47.00559998	44.63763046	46.90955734
NM_031955	SPATA16	0	0	0	0	0	0	0	0	0
NM_014932	NLGN1	0	0.009776198	0	0.028978787	0.030991986	0.031381533	0.009664357	0.021920715	0.027911093
NM_207015	NAALADL2	0	0	0	0	0	0	0	0	0
NR_046390	NAALADL2-AS3	0	0	0	0	0	0	0	0	0
NR_039952	MIR4789	0	0	0	0	0	0	0	0	0
NM_024665	TBL1XR1	21.87574768	22.97532082	21.47551727	16.78299713	18.32125854	18.48085403	21.37004662	19.57791328	19.82509232
NR_047568	LINC00578	0	0	0	0	0	0	0	0	0
NR_046786	KCNMB2-IT1	0	0	0	0	0	0	0	0	0
NM_181361	KCNMB2	0	0	0	0	0.059936527	0.040459927	0.037380502	0	0
NM_005832	KCNMB2	0	0	0	0	0.060991827	0.041172303	0.03803866	0	0
NM_022470	ZMAT3	3.066677094	3.003957033	2.969861507	2.725185156	2.586908102	2.556511879	2.990726948	2.768561125	3.174150705
NM_152240	ZMAT3	3.032269001	2.97033596	2.936631441	2.705536842	2.564561844	2.529053926	2.962432384	2.744542122	3.148113012
NM_006218	PIK3CA	7.033475399	8.33513546	7.651804447	5.840573311	6.246326447	5.742287159	8.239780426	7.179320812	8.117329597
NM_001163677	KCNMB3	0.784104705	0.78036809	0.386442989	0.642550409	0.41231361	0.788603723	0.428578079	0.145815268	0.247550517
NR_028135	KCNMB3	1.453602076	1.898761034	1.1865412	1.250742793	1.242088437	1.475379467	0.804445207	0.709583998	1.054077864
NM_014407	KCNMB3	0.778140545	0.742164373	0.671131313	0.860845029	0.511471748	0.656007409	0.063797727	0.180882692	0.184250668
NM_171829	KCNMB3	1.433131456	1.944957376	1.284206271	1.332419872	1.315370917	1.498392105	0.692174375	0.7559219	1.110572457
NM_171830	KCNMB3	0.685241997	0.603286922	0.597502649	0.75159353	0.498915195	0.5893839	0.181508541	0.176442042	0.149772793
NM_171828	KCNMB3	0.797563493	0.793762743	0.636408985	0.746948063	0.55918771	0.687548399	0.037365809	0.169506431	0.107914127
NM_016331	ZNF639	11.8649435	12.43073654	11.88483524	13.57536411	14.72081375	13.8813858	11.08964539	10.82354546	10.29614544
NM_033540	MFN1	17.90465164	18.55838013	17.54004097	18.82385445	19.07582474	18.65661049	19.83431816	19.54810143	19.68024063
NM_021629	GNB4	0.075154886	0.074796744	0.074079596	0.022171387	0.063231111	0.072029114	0.044364631	0.033542655	0.049827177
NM_004301	ACTL6A	82.8646698	81.35708618	84.52387238	77.31852722	79.35391998	81.70806885	81.0402832	82.04402161	79.64131165
NM_177989	ACTL6A	86.38786316	85.05051422	88.73574066	80.93186188	82.55265808	85.06099701	84.96487427	85.72911072	83.44921875
NM_178042	ACTL6A	80.77783966	79.30821991	82.39526367	75.37136078	77.35549927	79.67734528	79.02433014	79.97786713	77.63565826
NM_020409	MRPL47	57.02985001	53.4577179	57.38417053	61.91870117	69.66477203	65.04714966	67.54801178	63.17619705	63.16597748
NM_177988	MRPL47	53.77591705	51.05524063	53.09862137	57.88919067	64.07280731	58.55949783	61.73293686	59.11610413	57.48211288
NM_001199957	NDUFB5	66.49920654	72.0923996	67.34069824	71.17992401	75.73105621	76.39807892	78.7417984	75.92986298	77.42473602
NM_001199958	NDUFB5	64.64955139	71.41196442	68.37636566	70.56021881	73.54090118	74.62737274	78.5331955	76.2682724	77.95751953
NM_002492	NDUFB5	67.42353821	73.86694336	70.86547852	73.61394501	78.58409119	78.16305542	82.08792114	79.09851837	81.2280426
NM_003940	USP13	6.625589371	6.836442471	6.656847	6.587228298	6.750249386	6.368182182	7.788743496	7.202474117	7.676878929
NM_001256750	PEX5L	0.021008724	0.036590066	0.041416276	0.025824035	0.016570842	0.033558249	0.015502058	0.017580902	0.014923545
NM_001256751	PEX5L	0.02116056	0.036854513	0.041715603	0.026010672	0.016690604	0.033800784	0.015614096	0.017707964	0.015031401
NM_001256752	PEX5L	0.021237304	0.036988176	0.041866899	0.026105009	0.016751137	0.033923373	0.015670724	0.017772187	0.015085916
NM_001256753	PEX5L	0.021406695	0.037283193	0.04220083	0.026313223	0.016884744	0.034193948	0.015795715	0.017913938	0.015206242
NM_001256754	PEX5L	0.021629531	0.037671302	0.042640127	0.026587134	0.022747345	0.034549896	0.015960144	0.018100418	0.015364536
NM_001256755	PEX5L	0.022112167	0.038511891	0.043591589	0.027180394	0.023254924	0.035320833	0.016316274	0.018504305	0.015707375
NM_001256756	PEX5L	0.021886764	0.038119312	0.043147232	0.026903326	0.023017872	0.03496078	0.016149951	0.018315677	0.015547259
NM_016559	PEX5L	0.020995026	0.036566213	0.041389275	0.025807198	0.016560037	0.033536371	0.015491951	0.017569439	0.014913815
NM_001042601	TTC14	7.629418373	8.145465851	7.550101757	7.889530659	8.352720261	9.134755135	6.086372375	6.362067699	6.079078674
NM_133462	TTC14	9.493075371	10.05021667	9.702653885	11.32435226	11.80955124	13.21315289	7.788350582	8.175206184	7.905020237
NM_181426	CCDC39	0.388582319	0.386730582	0.271822512	0.258854091	0.30320251	0.307013541	0.221984312	0.209793881	0.308678031
NM_001013438	FXR1	23.92956924	24.79721069	24.46953583	19.8142128	21.04682732	20.72242355	25.33811951	25.24339485	25.24576378
NM_001013439	FXR1	23.14347267	24.03157616	23.60339928	19.1004715	20.39889526	20.03165054	24.48220634	24.47993088	24.40571785
NM_005087	FXR1	24.05043411	24.91818047	24.5180378	19.85097313	21.20039177	20.81817436	25.42665291	25.41278458	25.34854126
NM_001190233	DNAJC19	13.58603287	14.1776638	14.17174435	14.52739811	16.78512001	14.7837944	16.77313995	15.67419529	18.20853615
NM_145261	DNAJC19	17.52177429	17.90153313	17.72989464	18.34191895	20.73508453	19.08378983	20.57531738	20.40376663	23.14546204
NR_033721	DNAJC19	17.20661736	17.15893936	16.79048729	17.36118317	19.98159409	18.21314621	19.47310638	19.04497337	22.46955109
NR_033722	DNAJC19	15.76306057	15.79299641	15.43348312	16.71183205	18.68691063	16.9359417	17.96628571	18.49113846	20.72831345
NR_033723	DNAJC19	15.48117542	15.6137495	15.19155312	16.48094177	18.42542458	16.63308144	17.71299744	18.23758125	20.4558239
NR_046073	DNAJC19	12.74566555	12.33792305	11.26496983	12.38124752	14.09698772	13.0365324	12.80661488	13.52979374	15.41086292
NR_004053	SOX2-OT	0	0	0	0	0	0	0.019049823	0.043208856	0
NM_003106	SOX2	0.923112631	1.052692652	0.87199229	4.311840534	4.186656952	4.054964066	0	0.021458218	0.05464441
NR_040105	FLJ46066	0	0	0	0	0	0	0	0	0
NM_014616	ATP11B	11.07424068	11.6717205	10.78568935	12.09712887	12.65990448	11.91242123	10.87590027	10.94261169	10.98884106
NM_020640	DCUN1D1	14.14648628	14.33838367	13.59661388	12.31355095	13.89433479	13.61197948	14.53624725	13.01402855	13.79054737
NM_020166	MCCC1	14.2737112	14.11086082	13.73136997	14.54223728	13.96919918	13.39391041	15.09313297	14.01266384	15.43235779
NM_014398	LAMP3	0.867576599	0.791488767	0.684130907	3.483670712	3.786513805	4.00348568	2.375754118	2.51687336	2.670559406
NM_015078	MCF2L2	0.182223827	0.130978942	0.079829611	0.099551328	0.170347691	0.226391599	0.159360632	0.124252625	0.086295113
NM_032047	B3GNT5	5.366426945	5.469127655	5.878667355	10.18559551	11.69417381	11.50426865	6.709206104	7.07289505	7.047003746
NR_038302	LOC100505687	7.786631584	6.877703667	6.779780865	3.860452175	3.309738874	4.560586452	6.894782543	8.61579895	7.282790184
NR_038301	LOC100505687	7.626263618	6.615339756	6.72740984	3.939370394	3.370435715	4.487199306	7.035972118	8.641704559	7.279297829
NM_130446	KLHL6	0	0	0	0	0	0	0	0	0
NM_017644	KLHL24	2.531505108	2.801566601	2.378319025	1.056694984	1.067706704	1.010923982	2.049571514	1.890431523	1.866937876
NM_018023	YEATS2	12.25188637	12.79209137	12.74995232	10.30292225	10.03473186	10.46924496	12.89413166	12.52711391	12.63096142
NM_024871	MAP6D1	3.999434948	3.553103924	3.875395298	3.266307831	2.59021306	2.935577631	4.779607773	4.765049458	4.579838753
NM_001037639	PARL	52.90317917	54.17498779	56.56096268	60.56813431	65.0174408	60.12763596	54.04481506	55.26984024	53.73199844
NM_018622	PARL	51.25193024	53.62958145	55.24000549	59.34872437	63.18391418	58.11221313	53.08337402	54.66654587	52.85224152
NM_005688	ABCC5	5.217068672	5.414378166	5.012030602	4.642455101	4.851935387	4.736830235	4.221754551	4.049877644	3.993727207
NM_001023587	ABCC5	7.076261044	7.749230385	7.626661301	6.862229824	6.69519043	7.014013767	7.516037941	7.403813362	7.003642559
NR_046570	ABCC5-AS1	0.103005461	0.102514595	0.101531692	0	0.108328782	0	0	0.114931859	0
NM_182537	HTR3D	0	0	0	0	0	0	0	0	0
NM_001145143	HTR3D	0	0	0	0	0	0	0	0	0
NM_001163646	HTR3D	0	0	0	0	0	0	0	0	0
NM_130770	HTR3C	0	0	0	0	0	0	0	0	0
NM_001256613	HTR3E	0	0	0	0	0	0	0	0	0
NM_198313	HTR3E	0	0	0	0	0	0	0	0	0
NM_001256614	HTR3E	0	0	0	0	0	0	0	0	0
NM_182589	HTR3E	0	0	0	0	0	0	0	0	0
NM_198314	HTR3E	0	0	0	0	0	0	0	0	0
NM_003907	EIF2B5	23.42130089	23.82399559	22.69184303	25.17910576	23.40451241	25.15433884	20.45170593	22.20849991	21.21998215
NM_004423	DVL3	18.50498581	18.07487106	16.39644623	13.11057568	11.35160255	13.12035465	13.23910141	14.22648525	13.4410429
NM_001025205	AP2M1	137.0852356	132.8023987	136.896637	130.2359009	133.162674	135.6610413	149.0758972	157.5005646	154.750412
NM_004068	AP2M1	136.7608795	132.5155945	136.546875	130.029007	132.9341583	135.3475342	148.7863312	157.1523743	154.4368896
NM_018358	ABCF3	17.7498188	17.23528671	17.49586105	14.49927139	14.91394901	14.52135277	16.15109444	16.49365997	16.70470238
NM_138345	VWA5B2	0.19227685	0.203320608	0.082917549	0.035452161	0.063191786	0.076783277	0.059116054	0.134087175	0.079673909
NR_030410	MIR1224	0	0	0	0	0	0	0	0	0
NM_001006941	ALG3	29.74978638	28.79970932	29.9467926	38.86845779	40.01858139	41.89900208	28.02630997	28.39475441	28.7753067
NM_005787	ALG3	34.50682831	32.55470276	33.29868698	44.80986404	45.07268906	47.82050705	31.15913773	31.43465042	31.60806656
NR_024533	ALG3	33.84703445	32.07526398	32.63170624	43.52773285	44.56621933	47.53168869	30.31527328	30.50618744	31.29133034
NR_024534	ALG3	32.77687073	31.62438011	32.59438705	42.99664307	43.43658066	45.83951187	30.27769279	30.55466461	31.13581848
NM_014693	ECE2	0.929296672	0.897260249	1.080060482	2.264133692	2.611056328	2.555253744	1.14627099	1.439271569	1.33995688
NM_032331	ECE2	8.344378471	7.867529392	8.369287491	17.22688293	18.93685532	19.53862953	9.121786118	11.16174126	10.02925396
NM_033259	CAMK2N2	4.084999561	4.383704662	4.131593227	1.082854867	1.270154953	1.62656343	1.992037177	2.021364212	1.850409746
NM_001037324	ECE2	0	0.015277835	0.030262703	0.045286838	0.032288652	0	0	0	0.01453943
NM_001100120	ECE2	0	0.014258406	0.028243395	0.042265031	0.030134162	0	0	0	0.013569272
NM_001100121	ECE2	0	0.014866835	0.029448586	0.044068545	0.031420033	0	0	0	0.014148295
NM_002808	PSMD2	177.4822388	185.6204987	187.2304535	166.8396606	166.1720886	164.1585388	185.5627441	186.5023193	181.1276093
NM_001194946	EIF4G1	114.4366531	111.1325226	115.8152237	121.199173	119.5806732	119.8862381	113.6861267	116.1317902	116.1392746
NM_001194947	EIF4G1	115.035759	111.8491211	116.4718246	121.8610611	120.1193695	120.4286499	114.3216324	116.9553528	116.8206329
NM_198241	EIF4G1	114.8719254	111.546524	116.2557373	121.6601791	120.0355072	120.342247	114.1185532	116.5735016	116.5810242
NM_198242	EIF4G1	119.1560135	116.3188705	120.6126785	125.9287643	124.5179749	124.5818481	118.9163589	121.1709976	121.333847
NM_198244	EIF4G1	117.943718	114.7606583	119.0864716	124.8659592	123.0196686	123.2805405	117.3703079	119.8151474	119.806366
NM_182917	EIF4G1	113.0063553	109.4061584	114.161438	119.4309387	117.7352219	118.0353622	111.8770599	114.5570374	114.4333572
NM_004953	EIF4G1	117.2656326	114.3663712	118.7951965	123.8098068	122.2154999	122.2695465	116.892067	119.4477768	119.3754425
NR_003055	SNORD66	0	0	0	0	0	0	0	0	0
NM_001171093	FAM131A	6.478369713	5.814614296	5.308341026	6.644180775	5.747307301	5.565602779	6.29553175	7.073250294	6.474669456
NM_144635	FAM131A	5.969992638	5.658612728	4.969197273	6.187507629	5.222135544	5.186862469	6.041387081	6.724663734	6.049286842
NM_001171087	CLCN2	4.832447052	5.447705746	5.410175323	12.52548027	10.9643507	10.41919899	4.959835052	5.658238411	4.336821556
NM_001171088	CLCN2	4.910503387	5.419964314	5.383076668	12.48571682	11.11687183	10.4746685	4.981697559	5.632679939	4.39010191
NM_001171089	CLCN2	4.841513634	5.448892593	5.337181568	12.28063583	10.84965229	10.35962868	4.985902786	5.519886971	4.328423977
NM_004366	CLCN2	4.845639706	5.480168819	5.355256557	12.44683266	11.05691147	10.44532681	5.012969494	5.619678974	4.38085413
NM_006232	POLR2H	64.60888672	58.67905807	65.36650085	97.32633209	94.80522919	99.81919861	74.39118195	74.58448029	74.62451935
NM_000460	THPO	0.080292895	0.079910271	0.026381366	0	0	0.057002544	0	0.059726365	0.101397425
NM_001177597	THPO	0.080830269	0.080445081	0.026557928	0	0	0.057384044	0	0.060126092	0.102076039
NM_001177598	THPO	0.081056312	0.080670044	0.026632193	0	0	0.057544511	0	0.06029423	0.102361485
NM_003741	CHRD	0.507655144	0.54620105	0.378674895	0.040476479	0.101006359	0.073054247	0.512954772	0.612360656	0.532797217
NM_004443	EPHB3	2.896284103	2.609045029	2.448622227	1.193276048	1.30025351	1.024019718	1.903424859	1.979851127	1.864919782
NM_022149	MAGEF1	47.70640564	43.16278839	41.7863884	34.00540924	33.58887482	32.81822968	36.87618637	33.87366867	37.40423965
NM_001009921	VPS8	7.274671078	7.935426235	8.00086689	5.73233366	6.372166157	6.370714664	9.238409042	8.341247559	8.576338768
NM_015303	VPS8	7.283330441	7.944870949	8.010389328	5.739156723	6.369672298	6.378297329	9.249404907	8.351176262	8.586546898
NM_001025266	C3orf70	0.843227327	0.725141823	0.81502372	0.064403854	0.086097606	0.043589894	0.28190574	0.246633142	0.186092868
NR_038990	EHHADH-AS1	0.409403026	0.848858476	0.874348462	0.301944226	0.574081302	0.5812971	1.141240478	0.875543714	0.969398022
NM_001166415	EHHADH	5.410962582	5.615106106	5.417442799	3.694769859	3.861935854	3.910477638	6.44809866	6.43091917	6.253531933
NM_001966	EHHADH	5.583832264	5.794497967	5.590519905	3.788132429	3.972121239	4.035409927	6.592377186	6.622374058	6.429551601
NM_001242314	MAP3K13	0.29978466	0.386395574	0.329404771	0.381786942	0.361793876	0.350641012	0.275602311	0.27417621	0.269971937
NM_001242317	MAP3K13	0.499351084	0.549840748	0.523624003	0.637312412	0.63130641	0.644898474	0.470380217	0.48011288	0.427669317
NR_038322	MAP3K13	21.09412193	19.7065239	17.67630005	25.60400963	28.25924873	28.49202919	20.18793869	19.8488884	20.71386147
NM_004721	MAP3K13	0.208879963	0.299740523	0.258561254	0.281834871	0.235001028	0.248300672	0.186389446	0.178863794	0.197837129
NM_080652	TMEM41A	10.23608971	10.22132587	9.500091553	12.06552219	12.58024025	11.64650536	10.18845463	10.16283035	9.921533585
NM_139248	LIPH	0.136688322	0.09716925	0.038495038	0.172818527	0.205360532	0.124765068	0.076846093	0	0.092472889
NM_021627	SENP2	17.06110954	17.747509	19.39620972	14.62063026	15.7636013	14.68930817	19.50874138	19.30653763	18.98126221
NM_001007225	IGF2BP2	32.77466583	32.33342743	33.87867737	24.32966805	25.3457222	25.86763763	35.10351944	36.00638199	36.64838791
NM_006548	IGF2BP2	32.21514511	31.9437542	33.25891495	23.91470718	24.96714211	25.39307213	34.69859695	35.32844543	36.08346939
NR_027317	C3orf65	0.024597537	0	0.024245603	0.024188338	0	0	0.024200259	0	0
NM_001243879	TRA2B	55.62461472	54.32942963	56.27312469	48.91254807	51.61342621	51.11042023	54.9664917	55.51209259	54.57846451
NM_004593	TRA2B	58.89981079	57.453022	59.83389282	51.93741226	55.09534073	54.21619034	58.1147728	58.83074188	58.33623886
NR_033752	LOC344887	0.512982428	0.82130003	0.835409999	0.85536927	0.656774521	1.140050888	2.369882584	1.916220903	2.281442165
NM_004454	ETV5	44.78821182	44.64510345	43.68305588	22.69906044	22.07134056	24.17980385	36.48702621	35.5586586	36.33006668
NM_001080744	DGKG	4.318926811	4.231184006	4.564777374	1.542883873	1.65007031	1.715724707	4.274068832	4.32956171	4.585944653
NM_001080745	DGKG	4.350834846	4.262443542	4.598501682	1.554282546	1.662260771	1.72840035	4.305645466	4.361547947	4.619825363
NM_001346	DGKG	4.263097763	4.176489353	4.505770683	1.522939682	1.628740549	1.693546295	4.218820095	4.273595333	4.526664257
NR_033844	LOC253573	0	0	0	0	0	0	0	0	0
NM_017541	CRYGS	0.803246856	0.628114939	0.508984864	0.564203024	0.543059111	0.42768833	0.28224054	0.32008934	0.271707773
NM_001134415	TBCCD1	4.2097435	4.17399025	3.543403387	3.860629082	4.626282215	4.315050125	3.629849195	3.307366848	3.345056057
NM_018138	TBCCD1	4.700966835	4.678565025	3.931630373	4.39512682	5.187363148	4.797468662	4.081949234	3.616053581	3.727233648
NM_016306	DNAJB11	55.60318756	53.63024521	56.80935287	59.31908035	64.82377625	60.61286926	46.68509293	46.72235489	48.30207443
NM_001622	AHSG	0	0.030565383	0	0	0.064597838	0	0.030215709	0	0
NM_014375	FETUB	0	0	0	0	0	0.031619418	0	0	0
NM_000412	HRG	0.02474875	0.073892437	0.024394654	0.048674069	0.05205553	0.079064749	0	0.055228528	0.070321083
NM_000893	KNG1	0	0	0	0	0	0	0	0	0
NM_001102416	KNG1	0	0	0	0	0	0	0	0	0
NM_001166451	KNG1	0	0	0	0	0	0	0	0	0
NM_001967	EIF4A2	116.9909286	127.9317627	119.3482437	129.0199738	135.160614	137.0228119	117.6664734	117.4458847	114.4373779
NR_002587	SNORD2	0	0	0	0	0	0	0	0	0
NR_031650	MIR1248	0.455750585	0	0	0	1.917215109	1.455984831	0	1.017038584	0
NR_002989	SNORA81	2.985422134	2.971195459	1.872632384	3.469531536	2.568852663	1.734094143	1.335092902	3.028260946	3.341700077
NR_002586	SNORA63	2.862788677	3.205289602	1.763643146	4.222745895	6.021475315	2.286435127	2.112413645	0.7985636	2.372511625
NR_002588	SNORA4	1.410498142	3.509441614	1.737896681	2.427308559	2.225089073	5.25713253	1.387717009	2.754170179	1.001947165
NM_002916	RFC4	53.55380249	51.84688187	56.03973007	52.11645889	55.07961655	58.32382202	59.21516037	59.63822937	61.61050415
NM_181573	RFC4	46.01068878	44.4319458	48.40652847	43.86923218	47.65270996	50.59329224	50.57773972	52.08148956	52.82403183
NM_001177800	ADIPOQ	0	0	0	0.010262668	0	0	0	0	0
NM_004797	ADIPOQ	0	0	0	0.010376996	0	0	0	0	0
NR_046662	ADIPOQ-AS1	0	0	0	0	0	0	0	0	0
NM_173216	ST6GAL1	3.81943512	3.790791035	3.744102478	1.279481053	1.324227571	1.508481145	3.613218546	3.500653744	3.349181652
NM_173217	ST6GAL1	3.830983639	3.727458715	3.727913618	1.239702702	1.364443064	1.472830534	3.48010397	3.537088633	3.43137908
NM_003032	ST6GAL1	3.780355453	3.908341885	3.89311552	1.364920497	1.376668692	1.574227571	3.752605915	3.56331706	3.473619461
NM_052969	RPL39L	0.068719149	0	0.06773594	0	0	0	0.067609258	0.230027199	0.065086178
